GameID,Game time,Result,Champion,Role,KillsPM,DeathsPM,AssistsPM,CSM,GPM,DPM,HPM,DTPM
23094,33.65,LOSS,Gragas,JUNGLE,0.05943536404160476,0.11887072808320952,0.05943536404160476,4.5,277,259,341.2481426448737,792.2139673105498
23094,33.65,LOSS,Zoe,MID,0.11887072808320952,0.08915304606240713,0.11887072808320952,8.6,372,480,80.35661218424963,400.20802377414566
23094,33.65,LOSS,Miss Fortune,ADC,0.05943536404160476,0.05943536404160476,0.20802377414561665,8.9,386,440,3.7444279346210996,276.76077265973254
23094,33.65,LOSS,Taric,SUPPORT,0.0,0.05943536404160476,0.2674591381872214,1.1,209,84,341.48588410104014,406.30014858841014
23095,40.6,LOSS,Gnar,TOP,0.02463054187192118,0.09852216748768472,0.09852216748768472,7.0,363,446,154.38423645320196,604.2118226600985
23095,40.6,LOSS,Elise,JUNGLE,0.14778325123152708,0.0,0.17241379310344826,5.5,372,355,240.76354679802955,464.7044334975369
23095,40.6,LOSS,Zoe,MID,0.12315270935960591,0.02463054187192118,0.14778325123152708,8.7,420,713,247.85714285714286,481.1576354679803
23095,40.6,LOSS,Kalista,ADC,0.09852216748768472,0.04926108374384236,0.24630541871921183,8.9,419,484,33.399014778325125,326.57635467980293
23095,40.6,LOSS,Taric,SUPPORT,0.0,0.07389162561576354,0.32019704433497537,0.9,233,114,433.9901477832512,470.39408866995075
23095,40.6,WIN,Rumble,TOP,0.02463054187192118,0.14778325123152708,0.12315270935960591,6.7,302,436,109.67980295566502,711.8965517241379
23095,40.6,WIN,Trundle,JUNGLE,0.02463054187192118,0.07389162561576354,0.17241379310344826,4.5,252,71,529.039408866995,849.5812807881773
23095,40.6,WIN,Irelia,MID,0.0,0.09852216748768472,0.12315270935960591,9.8,373,259,183.1527093596059,665.4926108374384
23095,40.6,WIN,Miss Fortune,ADC,0.19704433497536944,0.02463054187192118,0.04926108374384236,11.7,500,704,1.4285714285714286,206.1822660098522
23095,40.6,WIN,Braum,SUPPORT,0.0,0.04926108374384236,0.19704433497536944,1.0,190,121,119.72906403940887,448.7931034482759
23096,38.78,WIN,Aatrox,TOP,0.0,0.05157297576070139,0.05157297576070139,7.2,316,174,250.90252707581226,818.6694172253739
23096,38.78,WIN,Trundle,JUNGLE,0.0,0.025786487880350695,0.15471892728210418,5.6,300,73,633.7287261474987,932.4136152656008
23096,38.78,WIN,LeBlanc,MID,0.07735946364105209,0.025786487880350695,0.07735946364105209,9.5,426,415,151.52140278494068,377.720474471377
23096,38.78,WIN,Ezreal,ADC,0.12893243940175347,0.0,0.07735946364105209,10.9,486,588,39.37596699329551,298.6075296544611
23096,38.78,WIN,Braum,SUPPORT,0.025786487880350695,0.025786487880350695,0.20629190304280556,0.9,239,76,104.46106240330067,325.29654461062404
23096,38.78,LOSS,Kennen,TOP,0.025786487880350695,0.025786487880350695,0.05157297576070139,9.0,407,609,112.73852501289323,358.2774626095926
23096,38.78,LOSS,Elise,JUNGLE,0.025786487880350695,0.05157297576070139,0.10314595152140278,4.8,281,240,202.86230015471892,541.103661681279
23096,38.78,LOSS,Zoe,MID,0.025786487880350695,0.05157297576070139,0.05157297576070139,8.4,346,490,64.93037648272305,397.6792160907684
23096,38.78,LOSS,Miss Fortune,ADC,0.05157297576070139,0.05157297576070139,0.025786487880350695,9.3,385,390,0.0,193.52759154203196
23096,38.78,LOSS,Taric,SUPPORT,0.0,0.05157297576070139,0.10314595152140278,1.1,209,88,243.94017534811758,369.36565239814337
23091,35.8,LOSS,Ornn,TOP,0.02793296089385475,0.02793296089385475,0.0558659217877095,7.4,329,375,78.8268156424581,584.9720670391062
23091,35.8,LOSS,Sylas,JUNGLE,0.02793296089385475,0.0558659217877095,0.0558659217877095,5.0,273,258,451.2569832402235,892.0391061452515
23091,35.8,LOSS,LeBlanc,MID,0.0,0.0,0.0558659217877095,8.7,339,473,106.20111731843576,397.3463687150838
23091,35.8,LOSS,Kalista,ADC,0.0,0.08379888268156425,0.0558659217877095,10.5,387,341,11.843575418994414,253.57541899441344
23091,35.8,LOSS,Taric,SUPPORT,0.02793296089385475,0.0558659217877095,0.0,0.8,201,68,196.84357541899442,408.1843575418995
23091,35.8,WIN,Aatrox,TOP,0.0,0.02793296089385475,0.1675977653631285,9.3,395,348,353.21229050279334,734.050279329609
23091,35.8,WIN,Sejuani,JUNGLE,0.0,0.0,0.19553072625698326,6.2,338,163,360.27932960893855,741.4245810055867
23091,35.8,WIN,Azir,MID,0.1675977653631285,0.0,0.0558659217877095,10.4,477,597,105.97765363128492,299.0223463687151
23091,35.8,WIN,Tahm Kench,ADC,0.0558659217877095,0.02793296089385475,0.111731843575419,5.1,337,152,156.927374301676,471.34078212290507
23091,35.8,WIN,Senna,SUPPORT,0.0,0.02793296089385475,0.223463687150838,2.3,310,435,470.5586592178771,303.74301675977654
23092,37.43,LOSS,Kennen,TOP,0.053433075073470476,0.10686615014694095,0.24044883783061716,6.6,332,445,177.9321399946567,554.1277050494256
23092,37.43,LOSS,Jarvan IV,JUNGLE,0.053433075073470476,0.053433075073470476,0.32059845044082286,4.5,315,137,277.6916911568261,715.2818594710126
23092,37.43,LOSS,Azir,MID,0.08014961261020571,0.026716537536735238,0.24044883783061716,8.0,404,588,141.5442158696233,391.2636922254876
23092,37.43,LOSS,Miss Fortune,ADC,0.18701576275714668,0.0,0.1335826876836762,11.3,556,671,6.171520170985841,113.70558375634518
23092,37.43,LOSS,Taric,SUPPORT,0.0,0.08014961261020571,0.37403152551429336,0.7,229,74,208.09511087363077,328.55997862677
23092,37.43,WIN,Sett,TOP,0.053433075073470476,0.08014961261020571,0.08014961261020571,7.6,360,247,145.0975153620091,705.6371894202512
23092,37.43,WIN,Olaf,JUNGLE,0.08014961261020571,0.08014961261020571,0.08014961261020571,4.6,286,252,303.1525514293348,719.6366550895004
23092,37.43,WIN,Kassadin,MID,0.08014961261020571,0.08014961261020571,0.16029922522041143,9.6,416,454,246.7005076142132,717.4726155490249
23092,37.43,WIN,Kaisa,ADC,0.053433075073470476,0.053433075073470476,0.08014961261020571,11.2,440,484,4.301362543414373,359.6313117819931
23092,37.43,WIN,Alistar,SUPPORT,0.0,0.08014961261020571,0.1335826876836762,1.1,207,57,112.87737109270638,406.358535933743
23088,27.1,WIN,Aatrox,TOP,0.03690036900369004,0.03690036900369004,0.25830258302583026,8.9,433,421,326.2361623616236,791.8081180811807
23088,27.1,WIN,Graves,JUNGLE,0.07380073800738007,0.0,0.2952029520295203,7.7,409,320,358.22878228782287,530.1845018450184
